timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-07-02,147.0100,147.5000,139.4600,140.0200,124.3103,29077036,0.0000
2021-06-25,144.1100,147.0700,144.0600,146.8400,130.3651,17129373,0.0000
2021-06-18,150.7100,151.0300,143.0400,143.1200,127.0625,23177438,0.0000
2021-06-11,147.5500,152.8400,147.1700,151.2800,134.3069,22042806,0.0000
2021-06-04,145.0000,147.5500,143.7500,147.4200,130.8800,12453017,0.0000
2021-05-28,145.0600,145.3900,143.0400,143.7400,127.6129,18483838,0.0000
2021-05-21,144.4400,145.8000,140.9200,144.7400,128.5007,20546126,0.0000
2021-05-14,145.8000,148.3800,141.1400,144.6800,128.4474,27415665,0.0000
2021-05-07,143.8100,148.5150,143.5500,145.4600,129.1399,31590796,1.6400
2021-04-30,142.4200,148.7400,140.5500,141.8800,124.5573,25588990,0.0000
2021-04-23,133.6000,144.7400,132.5800,142.4300,125.0401,47246234,0.0000
2021-04-16,135.0200,135.3700,130.3800,133.5900,117.2794,26831249,0.0000
2021-04-09,133.6400,136.6900,133.4000,135.7300,119.1581,19179860,0.0000
2021-04-01,135.9800,137.0700,132.2700,133.2300,116.9634,18432506,0.0000
2021-03-26,128.5000,136.4800,127.8900,136.3800,119.7288,23647858,0.0000
2021-03-19,127.7700,130.9950,127.3400,128.9000,113.1620,28046462,0.0000
2021-03-12,122.9900,128.6400,122.8800,127.6100,112.0295,29253064,0.0000
2021-03-05,120.3500,123.7500,118.7550,122.8300,107.8332,32662092,0.0000
2021-02-26,118.5000,124.3500,118.4400,118.9300,104.4093,30731807,0.0000
2021-02-19,120.1500,120.9400,118.3800,118.9900,104.4620,22567552,0.0000
2021-02-12,122.6200,123.9767,120.0900,120.8000,106.0510,24634263,1.6300
2021-02-05,119.9000,121.8100,118.1200,121.7900,105.5116,28405606,0.0000
2021-01-29,118.7624,124.7900,117.4500,119.1100,103.1898,56437187,0.0000
2021-01-22,129.2800,132.2400,117.3600,118.6100,102.7566,61879427,0.0000
2021-01-15,127.9500,130.1600,126.4550,128.3900,111.2294,29417959,0.0000
2021-01-08,125.8500,131.8800,123.0400,128.5300,111.3507,28434389,0.0000
2020-12-31,125.1000,126.6000,123.2400,125.8800,109.0549,14025419,0.0000
2020-12-24,123.9700,125.2100,121.7200,124.6900,108.0240,14908439,0.0000
2020-12-18,125.3200,126.5728,123.4400,125.8500,109.0289,25280527,0.0000
2020-12-11,126.4900,127.6900,123.6100,124.2700,107.6601,29511629,0.0000
2020-12-04,124.1000,127.3800,122.4100,127.2000,110.1985,24848983,0.0000
2020-11-27,117.4300,125.3130,117.2700,124.3500,107.7294,19418148,0.0000
2020-11-20,118.3000,118.8800,115.8900,116.9400,101.3098,22498909,0.0000
2020-11-13,117.8800,119.7400,113.4800,116.8500,101.2319,30088820,1.6300
2020-11-06,112.6500,115.6500,111.1600,114.0400,97.4229,25467232,0.0000
2020-10-30,114.4500,114.9000,105.9200,111.6600,95.3897,37250916,0.0000
2020-10-23,126.8000,127.3500,112.9800,116.0000,99.0973,50486636,0.0000
2020-10-16,128.0700,128.2500,123.8500,125.9300,107.5804,21874963,0.0000
2020-10-09,121.8400,135.5000,121.0500,127.7900,109.1694,43381507,0.0000
2020-10-02,120.5700,123.3000,118.8200,120.5700,103.0014,15038264,0.0000
2020-09-25,120.4800,121.5900,116.4800,118.9500,101.6175,18708494,0.0000
2020-09-18,122.3600,125.8200,121.7600,122.7600,104.8723,18909398,0.0000
2020-09-11,122.1600,123.7000,120.2400,121.4600,103.7617,16507866,0.0000
2020-09-04,125.2500,129.9500,121.2400,122.3000,104.4793,26310920,0.0000
2020-08-28,123.7900,126.8200,123.3600,125.0700,106.8457,16959794,0.0000
2020-08-21,125.2500,125.5900,122.3100,123.1600,105.2140,15908978,0.0000
2020-08-14,125.4200,130.4700,123.9100,125.2700,107.0166,18634659,0.0000
2020-08-07,123.5000,126.7500,122.1500,124.9600,106.7517,17701697,1.6300
2020-07-31,124.8600,126.3400,121.0900,122.9400,103.6737,20010578,0.0000
2020-07-24,126.0700,132.1700,125.1400,125.7900,106.0771,41040414,0.0000
2020-07-17,119.7800,125.6300,117.9200,125.1100,105.5037,21958911,0.0000
2020-07-10,121.2500,121.8500,115.2000,118.3500,99.8030,22560031,0.0000
2020-07-02,117.9800,121.4200,117.3700,119.7000,100.9415,16478700,0.0000
2020-06-26,122.1200,122.9000,115.8800,117.1900,98.8248,35016186,0.0000
2020-06-19,119.1900,127.5000,118.2900,122.4700,103.2774,24867689,0.0000
2020-06-12,132.2700,135.8800,117.8400,121.9100,102.8052,33456639,0.0000
2020-06-05,124.6400,134.2300,124.0300,132.0600,111.3645,19514867,0.0000
2020-05-29,121.3000,126.9700,121.0100,124.9000,105.3266,23037728,0.0000
2020-05-22,119.8800,122.4700,117.5900,118.3900,99.8368,19484187,0.0000
2020-05-15,121.8100,124.3200,111.8100,116.9800,98.6477,24229073,0.0000
2020-05-08,120.8200,124.3200,119.3900,122.9900,103.7159,21189890,1.6300
2020-05-01,125.5600,129.3100,121.3900,121.8700,101.4079,26502989,0.0000
2020-04-24,119.1500,125.0000,112.0600,124.7200,103.7794,41252209,0.0000
2020-04-17,121.6300,125.1800,114.4200,120.1200,99.9518,27240371,0.0000
2020-04-09,110.3500,122.9200,110.1300,121.5000,101.1001,23351117,0.0000
2020-04-03,108.0900,113.8100,104.5200,106.3400,88.4854,28882211,0.0000
2020-03-27,94.6000,113.1500,90.5600,108.0300,89.8917,39907532,0.0000
2020-03-20,98.0000,107.4100,94.7100,95.3900,79.3739,47138046,0.0000
2020-03-13,120.1600,124.8800,100.8100,107.9500,89.8251,55580046,0.0000
2020-03-06,130.7500,136.1000,124.5200,127.7300,106.2840,35054761,0.0000
2020-02-28,145.5100,148.0500,126.3600,130.1500,108.2977,38480655,0.0000
2020-02-21,149.7900,151.8900,148.8400,149.8400,124.6818,12493166,0.0000
2020-02-14,152.9700,155.6000,149.7700,150.7000,125.3974,23423757,0.0000
2020-02-07,144.2500,158.7500,143.9000,153.4100,127.6523,43694755,1.6200
2020-01-31,138.5000,144.0500,134.9700,143.7300,118.3479,34661511,0.0000
2020-01-24,137.8100,145.7900,137.6000,140.5600,115.7377,34829367,0.0000
2020-01-17,135.4800,138.3300,135.0700,138.3100,113.8850,20831539,0.0000
2020-01-10,133.4200,137.8700,133.2000,136.6900,112.5511,17020619,0.0000
2020-01-03,135.2000,135.9200,132.4000,134.3400,110.6161,13418364,0.0000
2019-12-27,135.7800,136.1500,134.6100,135.2700,111.3819,8887084,0.0000
2019-12-20,134.9400,136.4200,133.4600,135.5900,111.6454,20036502,0.0000
2019-12-13,133.3500,135.6600,133.2600,134.2100,110.5091,17504239,0.0000
2019-12-06,134.4500,134.5000,130.6900,133.2200,109.6939,17337693,0.0000
2019-11-29,134.4700,136.1500,133.0300,134.4500,110.7067,11502959,0.0000
2019-11-22,134.3000,135.3800,132.7500,134.3400,110.6161,16963107,0.0000
2019-11-15,137.2000,137.2000,133.3300,134.4000,110.6655,16169172,0.0000
2019-11-08,136.2400,139.1400,136.1600,137.6100,113.3086,17174941,1.6200
2019-11-01,136.0000,136.6300,133.2000,135.5300,110.2982,16136475,0.0000
2019-10-25,132.6100,135.9300,130.9000,135.4400,110.2250,19388201,0.0000
2019-10-18,142.3100,143.7200,132.2500,134.0900,109.1263,34208011,0.0000
2019-10-11,142.2600,144.5000,138.2500,142.7600,116.1822,14096608,0.0000
2019-10-04,143.7300,147.3500,139.1800,142.9900,116.3694,15911420,0.0000
2019-09-27,141.1900,145.0900,140.5600,143.2400,116.5729,12376163,0.0000
2019-09-20,142.5600,145.0300,140.5100,141.8800,115.4661,15262993,0.0000
2019-09-13,140.5900,145.4600,140.4600,143.6700,116.9228,17776693,0.0000
2019-09-06,134.8500,141.7000,133.3300,140.5700,114.3999,12663912,0.0000
2019-08-30,131.0500,136.0700,129.1600,135.5300,110.2982,16211916,0.0000
2019-08-23,134.8800,136.3300,128.8300,129.5700,105.4478,16504912,0.0000
2019-08-16,135.6600,136.5700,130.2500,133.7600,108.8578,20933133,0.0000
2019-08-09,144.9800,145.1000,135.3500,136.1300,110.7865,28623442,1.6200
2019-08-02,151.1100,152.9500,145.5900,147.2500,118.4665,22876887,0.0000
2019-07-26,150.1600,151.9400,148.3800,151.3600,121.7731,16794485,0.0000
2019-07-19,142.8900,151.5800,141.9500,149.6800,120.4215,31893327,0.0000
2019-07-12,141.0500,142.9200,139.1300,142.7400,114.8381,13194248,0.0000
2019-07-05,139.6000,141.8200,139.2800,141.3800,113.7439,9862722,0.0000
2019-06-28,139.2000,140.1500,137.8400,137.9000,110.9442,15575818,0.0000
2019-06-21,135.3900,139.5400,134.7000,139.2000,111.9900,15851123,0.0000
2019-06-14,134.3800,136.4600,133.9100,135.1500,108.7317,13722199,0.0000
2019-06-07,127.1000,134.7200,127.0600,133.3100,107.2514,16193845,0.0000
2019-05-31,132.1300,132.6400,126.8500,126.9900,102.1668,14869322,0.0000
2019-05-24,133.5300,137.0600,130.4400,132.2800,106.4227,15557532,0.0000
2019-05-17,133.2800,136.1100,130.9600,134.3200,108.0640,16426011,0.0000
2019-05-10,138.3000,140.6900,132.4200,135.3200,108.8685,19509963,1.6200
2019-05-03,139.1500,141.8100,138.6800,140.2500,111.5002,16772230,0.0000
2019-04-26,139.4200,141.3100,137.7100,139.4400,110.8562,16961387,0.0000
2019-04-18,144.4000,145.3900,136.2600,140.3300,111.5638,27390537,0.0000
2019-04-12,143.0200,144.4400,141.8400,144.3500,114.7597,13675882,0.0000
2019-04-05,141.5100,144.2200,141.5100,143.2800,113.9090,14574262,0.0000
2019-03-29,139.0600,141.2200,138.3500,141.1000,112.1759,14257045,0.0000
2019-03-22,139.8300,142.1200,138.7200,139.4500,110.8641,17883337,0.0000
2019-03-15,136.0300,140.3300,135.8400,139.4300,110.8482,20959826,0.0000
2019-03-08,139.9900,140.0800,133.5800,135.0900,107.3979,18558647,0.0000
2019-03-01,140.0000,140.4900,137.7200,139.2000,110.6654,15273342,0.0000
2019-02-22,137.8100,139.3800,137.2200,139.2500,110.7051,13238819,0.0000
2019-02-15,134.2900,138.1900,133.9100,138.0300,109.7352,17299173,0.0000
2019-02-08,134.0200,136.6500,132.1200,133.7100,106.3008,21874687,1.5700
2019-02-01,133.1000,135.4100,132.5800,134.1000,105.3688,23585862,0.0000
2019-01-25,123.3000,135.0000,121.5400,133.9700,105.2666,44147478,0.0000
2019-01-18,120.5100,124.7200,119.7600,123.8200,97.2913,23616108,0.0000
2019-01-11,117.5000,121.8600,116.6700,121.4600,95.4369,19780844,0.0000
2019-01-04,113.3300,117.4900,111.6900,117.3200,92.1839,18047093,0.0000
2018-12-28,109.9000,114.8000,105.9400,113.0300,88.8131,21630293,0.0000
2018-12-21,119.0700,120.2700,110.4400,110.9400,87.1709,39485288,0.0000
2018-12-14,119.7400,123.8100,118.5200,119.9000,94.2112,23701178,0.0000
2018-12-07,125.6700,126.5900,118.8700,119.3400,93.7711,25801474,0.0000
2018-11-30,118.3700,124.6900,118.0600,124.2700,97.6449,27471124,0.0000
2018-11-23,121.6300,122.1800,116.7000,117.1900,92.0818,18035587,0.0000
2018-11-16,123.5000,123.5700,119.5100,121.5700,95.5234,23510061,0.0000
2018-11-09,116.1000,125.0600,116.0000,123.5400,97.0713,48482997,1.5700
2018-11-02,119.3400,123.9500,114.0900,115.6700,89.7455,87773431,0.0000
2018-10-26,129.5800,131.9000,123.7100,124.7900,96.8214,36964774,0.0000
2018-10-19,140.3800,145.4500,127.9600,129.1000,100.1655,50928336,0.0000
2018-10-12,148.5000,149.0700,138.7800,140.8500,109.2820,27703434,0.0000
2018-10-05,151.7100,154.3600,147.8700,149.0300,115.6286,18943237,0.0000
2018-09-28,151.1000,153.3500,148.3600,151.2100,117.3200,22847744,0.0000
2018-09-21,148.4400,152.6000,147.4700,151.3500,117.4287,37327961,0.0000
2018-09-14,146.6000,149.3000,145.2500,148.3300,115.0855,20298346,0.0000
2018-09-07,145.9800,147.6600,144.8100,145.4500,112.8510,15394651,0.0000
2018-08-31,146.9400,147.9300,145.2500,146.4800,113.6502,15929583,0.0000
2018-08-24,146.3700,147.1600,144.7500,146.0400,113.3088,12992907,0.0000
2018-08-17,144.1500,146.3900,142.0000,146.0600,113.3243,17890077,0.0000
2018-08-10,146.9500,147.6400,143.8800,144.4800,112.0984,17100909,1.5700
2018-08-03,144.8000,147.9200,142.3300,147.7000,113.3673,24366161,0.0000
2018-07-27,146.3500,149.2700,144.6600,145.1500,111.4100,19940363,0.0000
2018-07-20,145.6700,150.5400,142.7400,146.3500,112.3311,36572622,0.0000
2018-07-13,142.5900,146.9800,142.4700,145.9000,111.9857,17395351,0.0000
2018-07-06,138.2800,142.9400,138.2000,142.4800,109.3607,12024030,0.0000
2018-06-29,140.4000,141.3600,137.4500,139.7000,107.2269,25451478,0.0000
2018-06-22,144.1800,144.5200,140.7800,141.2800,108.4396,21004666,0.0000
2018-06-15,146.6200,147.5200,143.7000,145.3900,111.5942,21311072,0.0000
2018-06-08,142.3000,146.7000,142.1800,146.1400,112.1699,18618365,0.0000
2018-06-01,142.5300,143.1000,140.2100,141.9500,108.9539,20343954,0.0000
2018-05-25,144.9500,146.2000,142.9500,143.6400,110.2510,16951460,0.0000
2018-05-18,144.4700,145.1900,142.9200,144.0800,110.5887,16304020,0.0000
2018-05-11,144.0000,144.8500,141.2800,144.1400,110.6348,20021856,1.5700
2018-05-04,146.8600,147.3800,139.9000,143.9100,109.2555,23464605,0.0000
2018-04-27,145.0300,147.3600,144.1100,146.4800,111.2066,25028049,0.0000
2018-04-20,157.9900,162.0000,144.5100,144.9000,110.0071,51127683,0.0000
2018-04-13,151.8000,159.2200,151.7400,156.7100,118.9731,21372171,0.0000
2018-04-06,153.3400,154.9200,147.4500,150.5700,114.3117,20949699,0.0000
2018-03-29,151.2100,154.8700,150.2800,153.4300,116.4830,14934365,0.0000
2018-03-23,159.7100,159.8900,148.5400,148.8900,113.0362,21959274,0.0000
2018-03-16,159.6400,162.1100,157.7400,160.2600,121.6683,25076217,0.0000
2018-03-09,154.1200,159.5800,153.7500,159.3100,120.9470,22842811,0.0000
2018-03-02,155.8100,159.7800,151.8800,154.4900,117.2877,18831762,0.0000
2018-02-23,155.7900,156.7900,152.7900,155.5200,118.0697,14987102,0.0000
2018-02-16,150.9000,157.7900,149.6400,156.1800,118.5708,25701914,0.0000
2018-02-09,157.8900,158.5000,144.4000,149.5100,113.5069,38856237,1.5000
2018-02-02,167.4500,168.3900,158.8700,159.0300,119.5197,21842492,0.0000
2018-01-26,161.5100,168.7200,161.1100,167.3400,125.7652,28170112,0.0000
2018-01-19,165.1000,171.1300,161.3000,162.3700,122.0299,51246304,0.0000
2018-01-12,162.6600,164.9400,161.7000,163.1400,122.6086,22376145,0.0000
2018-01-05,154.5000,162.9000,153.5400,162.4900,122.1201,26160206,0.0000
2017-12-29,152.5100,154.7200,152.5000,153.4200,115.3035,10573732,0.0000
2017-12-22,153.4100,154.1800,151.4900,152.5000,114.6121,20045931,0.0000
2017-12-15,154.9700,157.8500,152.0300,152.5000,114.6121,31101402,0.0000
2017-12-08,155.6700,156.8000,153.2600,154.8100,116.3482,20236835,0.0000
2017-12-01,152.0600,155.0200,151.6200,154.7600,116.3106,24386604,0.0000
2017-11-24,150.6400,152.4500,149.9000,151.8400,114.1161,13728716,0.0000
2017-11-17,148.8800,150.1500,146.2110,148.9700,111.9591,23731918,0.0000
2017-11-10,151.7700,151.8200,149.1400,149.1600,112.1019,21891991,1.5000
2017-11-03,153.7600,154.9300,151.4900,151.5800,112.7950,19467703,0.0000
2017-10-27,162.0500,162.5100,152.9110,153.6800,114.3576,28529638,0.0000
2017-10-20,147.2200,162.4800,146.1800,162.0700,120.6009,56148944,0.0000
2017-10-13,146.5000,148.9500,146.3500,147.1000,109.4613,16128636,0.0000
2017-10-06,145.3500,147.5400,145.2100,146.4800,108.9999,12252293,0.0000
2017-09-29,145.1200,147.4200,144.2100,145.0800,107.9581,18131168,0.0000
2017-09-22,144.8100,145.8911,144.2200,145.1300,107.9953,16890140,0.0000
2017-09-15,143.5400,146.3800,143.0100,144.8200,107.7647,24882951,0.0000
2017-09-08,143.5000,144.6400,141.6400,142.4500,106.0011,13803467,0.0000
2017-09-01,144.1100,144.5600,141.9000,144.0800,107.2140,17765494,0.0000
2017-08-25,139.5900,144.1900,139.1300,143.7400,106.9610,15927109,0.0000
2017-08-18,142.0000,143.3400,139.5800,139.7000,103.9547,18585485,0.0000
2017-08-11,145.0000,145.0900,141.1900,141.8400,105.5472,18161288,1.5000
2017-08-04,144.3800,145.6700,144.1700,145.1600,106.8894,16503121,0.0000
2017-07-28,147.0000,147.4900,143.6400,144.2900,106.2488,21206630,0.0000
2017-07-21,153.5900,154.2900,146.5100,147.0800,108.3032,39223438,0.0000
2017-07-14,152.9100,154.6150,152.0500,154.2400,113.5755,15015697,0.0000
2017-07-07,153.5800,156.0250,152.1400,152.9400,112.6183,11462576,0.0000
2017-06-30,154.7100,155.7500,153.1400,153.8300,113.2736,13465670,0.0000
2017-06-23,155.5100,155.8600,153.3900,154.1100,113.4798,18294998,0.0000
2017-06-16,154.1900,157.2000,152.9400,155.3800,114.4150,23761609,0.0000
2017-06-09,151.8200,154.2650,150.8000,154.1000,113.4724,20653101,0.0000
2017-06-02,151.9500,153.2000,151.5900,152.0500,111.9629,13583558,0.0000
2017-05-26,152.1000,153.7300,151.2300,152.4900,112.2869,14563625,0.0000
2017-05-19,150.6200,154.1400,150.1100,151.9800,111.9114,23606431,0.0000
2017-05-12,152.8000,153.4700,149.7900,150.3700,110.7258,28432713,1.5000
2017-05-05,160.0500,160.4200,153.0000,155.0500,113.0637,28746997,0.0000
2017-04-28,161.2900,162.0400,159.6300,160.2900,116.8848,22585454,0.0000
2017-04-21,169.7500,171.6900,159.6000,160.3800,116.9504,22353091,0.0000
2017-04-13,172.5300,172.5600,168.9800,169.5300,123.6227,15162492,0.0000
2017-04-07,173.8200,176.3300,171.2800,172.1400,125.5259,20657952,0.0000
2017-03-31,172.6900,175.0000,172.0937,174.1400,126.9843,15949938,0.0000
2017-03-24,175.6500,176.2300,172.8000,173.8300,126.7583,16816026,0.0000
2017-03-17,177.8500,179.0000,174.7500,175.6500,128.0854,20678038,0.0000
2017-03-10,179.7200,181.2900,175.8800,177.8300,129.6751,18283618,0.0000
2017-03-03,181.1900,182.5500,179.2800,180.0500,131.2939,14713309,0.0000
2017-02-24,180.6000,182.5000,179.1200,181.3500,132.2419,13082284,0.0000
2017-02-17,179.2400,182.7900,178.3500,180.6700,131.7460,15587334,0.0000
2017-02-10,175.3100,178.8701,174.3800,178.6800,130.2949,15458288,1.4000
2017-02-03,176.9800,177.0700,172.8900,175.8200,127.1986,16952754,0.0000
2017-01-27,170.0800,179.2500,170.0100,177.3000,128.2693,24898161,0.0000
2017-01-20,166.6900,170.6400,165.8000,170.5500,123.3859,26891514,0.0000
2017-01-13,169.4700,169.8000,165.3400,167.3400,121.0636,16710843,0.0000
2017-01-06,167.0000,169.9200,166.0100,169.5300,122.6480,11943248,0.0000
2016-12-30,166.9800,167.9800,165.5000,165.9900,120.0870,7770697,0.0000
2016-12-23,166.8300,168.2500,165.2500,166.7100,120.6078,13209502,0.0000
2016-12-16,166.7200,169.9520,165.0700,166.7300,120.6223,23953742,0.0000
2016-12-09,160.8500,166.7200,158.9300,166.5200,120.4704,17154330,0.0000
2016-12-02,163.2000,164.6600,158.3000,160.0200,115.7679,19370850,0.0000
2016-11-25,160.6900,163.1900,160.3697,163.1400,118.0251,11269212,0.0000
2016-11-18,161.2500,161.8600,157.5500,160.3900,116.0356,16168917,0.0000
2016-11-11,153.9900,161.3400,151.0000,161.2700,116.6722,25292112,1.4000
2016-11-04,152.7600,154.3300,151.6700,152.4300,109.2908,15168515,0.0000
2016-10-28,150.4000,154.4400,149.8300,152.6100,109.4198,16009359,0.0000
2016-10-21,154.4500,155.8900,147.7900,149.6300,107.2832,31731091,0.0000
2016-10-14,156.7100,158.4900,152.2700,154.4500,110.7391,15614452,0.0000
2016-10-07,158.0600,158.5300,154.8600,155.6700,111.6138,11417766,0.0000
2016-09-30,154.4600,165.0000,153.4600,158.8500,113.8939,15801644,0.0000
2016-09-23,154.8700,157.2200,153.8700,154.9800,111.1191,12476162,0.0000
2016-09-16,155.2600,158.5300,153.2100,153.8400,110.3017,21990587,0.0000
2016-09-09,159.8800,161.7600,155.6500,155.6900,111.6282,15009419,0.0000
2016-09-02,158.8300,160.5700,158.1000,159.5500,114.3958,11286596,0.0000
2016-08-26,160.0000,161.3400,157.8500,158.3200,113.5139,13571765,0.0000
2016-08-19,162.4000,162.9700,159.5200,160.0400,114.7471,14873739,0.0000
2016-08-12,162.7300,164.9500,161.5200,161.9500,116.1165,19554950,1.4000
2016-08-05,160.6500,163.5100,159.8000,163.5000,116.2237,15067283,0.0000
2016-07-29,162.0000,163.6000,160.0300,160.6200,114.1765,13747991,0.0000
2016-07-22,159.3000,162.1700,157.8900,162.0700,115.2072,24775973,0.0000
2016-07-15,154.6000,161.4000,154.5000,159.7800,113.5794,18535456,0.0000
2016-07-08,151.1900,154.6000,149.9200,154.4600,109.7976,10213227,0.0000
2016-07-01,146.1800,152.9700,142.5000,152.3500,108.2978,19155814,0.0000
2016-06-24,152.6000,155.4800,146.1800,146.5900,104.2033,22214411,0.0000
2016-06-17,151.6300,152.7200,149.0000,151.9900,108.0419,15849580,0.0000
2016-06-10,153.0900,154.0900,151.8600,152.3700,108.3120,14920842,0.0000
2016-06-03,152.5600,153.8100,151.5400,152.8900,108.6816,13470239,0.0000
2016-05-27,147.6100,152.9300,146.6600,152.8400,108.6461,14910875,0.0000
2016-05-20,147.6500,149.9900,143.9550,147.2500,104.6724,16406443,0.0000
2016-05-13,147.7000,151.0900,147.0100,147.7200,105.0065,17034303,0.0000
2016-05-06,146.5600,147.9700,142.9000,147.2900,104.7009,21059912,1.4000
2016-04-29,148.1600,150.7800,144.1910,145.9400,102.7644,16956550,0.0000
2016-04-22,151.7500,153.1400,142.6100,148.5000,104.5671,37688644,0.0000
2016-04-15,150.2600,152.7600,148.5800,151.7200,106.8345,17443203,0.0000
2016-04-08,152.3400,153.5200,147.8100,149.3500,105.1656,18417556,0.0000
2016-04-01,147.7500,153.1000,147.2300,152.5200,107.3978,20439783,0.0000
2016-03-24,147.3000,149.2800,144.4900,147.9500,104.1798,17611709,0.0000
2016-03-18,142.0100,147.5100,141.0400,147.0900,103.5742,29886417,0.0000
2016-03-11,137.2800,142.9236,136.8718,142.3600,100.2436,23556160,0.0000
2016-03-04,132.0000,139.4200,130.9000,137.8000,97.0326,22557187,0.0000
2016-02-26,133.8400,134.9200,129.6800,132.0300,92.9696,20763400,0.0000
2016-02-19,121.8300,134.0000,121.3400,133.0800,93.7090,23958762,0.0000
2016-02-12,126.0000,127.5100,116.9010,121.0400,85.2310,32025579,1.3000
2016-02-05,124.4000,128.6400,122.2900,128.5700,89.6158,25527891,0.0000
2016-01-29,122.1000,124.7900,120.6500,124.7900,86.9811,27278749,0.0000
2016-01-22,130.1100,132.1000,118.0000,122.5000,85.3849,44203492,0.0000
2016-01-15,131.8100,134.2799,128.8700,130.0300,90.6334,29470082,0.0000
2016-01-08,135.6000,136.8900,131.3200,131.6300,91.7487,25251873,0.0000
2015-12-31,137.7400,140.4400,136.5400,137.6200,95.9238,13538507,0.0000
2015-12-24,135.8300,139.3050,134.0200,138.2500,96.3629,16540309,0.0000
2015-12-18,135.3100,139.6500,134.0200,134.9000,94.0279,27823388,0.0000
2015-12-11,140.1600,140.4100,133.9100,134.5700,93.7979,21354563,0.0000
2015-12-04,138.6100,141.4000,137.9900,140.4300,97.8824,22935841,0.0000
2015-11-27,138.5300,139.3400,137.1200,138.4600,96.5093,13199481,0.0000
2015-11-20,131.7900,138.9150,131.7900,138.5000,96.5372,21083793,0.0000
2015-11-13,137.9200,138.0800,131.6500,131.7500,91.8323,25069755,0.0000
2015-11-06,140.5000,142.8000,137.8700,138.2500,96.3629,21526383,1.3000
2015-10-30,144.7500,145.0000,137.3300,140.0800,96.7289,34698762,0.0000
2015-10-23,149.8500,149.9700,139.3000,144.6800,99.9053,42068316,0.0000
2015-10-16,152.4000,152.5800,148.5800,150.3900,103.8482,17455488,0.0000
2015-10-09,145.8200,153.1470,145.8200,152.3900,105.2293,19465122,0.0000
2015-10-02,144.4200,145.7100,140.5600,144.5800,99.8363,19914471,0.0000
2015-09-25,145.3900,146.9800,141.9500,145.4200,100.4163,16815584,0.0000
2015-09-18,147.3700,149.6800,143.9800,144.5100,99.7879,20721826,0.0000
2015-09-11,145.8600,149.0400,144.5100,147.3700,101.7628,13916382,0.0000
2015-09-04,147.2600,148.4000,141.8500,143.7000,99.2286,21421138,0.0000
2015-08-28,143.4700,148.9700,140.6200,147.9800,102.1841,32508092,0.0000
2015-08-21,155.2000,156.6900,148.7000,148.8500,102.7848,19846207,0.0000
2015-08-14,156.7700,157.4652,153.9500,155.7500,107.5495,17165086,0.0000
2015-08-07,161.7000,161.8500,154.3350,155.1200,107.1144,20138504,1.3000
2015-07-31,159.0000,162.0600,158.5000,161.9900,110.9358,15380412,0.0000
2015-07-24,172.7900,173.7800,159.4100,159.7500,109.4017,37075256,0.0000
2015-07-17,167.9300,172.5200,167.5200,172.5100,118.1402,17138495,0.0000
2015-07-10,163.8300,167.4000,162.2317,166.9500,114.3325,18143986,0.0000
2015-07-02,163.9200,165.6100,162.1200,165.0900,113.0587,12979210,0.0000
2015-06-26,167.6500,169.9700,165.2300,165.4600,113.3121,20939777,0.0000
2015-06-19,165.3300,168.7200,164.2500,166.9900,114.3599,20761376,0.0000
2015-06-12,167.1700,170.4400,163.3700,166.9900,114.3599,18364270,0.0000
2015-06-05,170.2100,171.5601,167.2000,167.4000,114.6407,13868111,0.0000
2015-05-29,172.1100,172.4800,169.1300,169.6500,116.1816,12435919,0.0000
2015-05-22,173.4400,174.4400,171.9300,172.2200,117.9416,11939607,0.0000
2015-05-15,172.6500,174.4100,168.8400,173.2600,118.6538,13435074,0.0000
2015-05-08,174.4700,176.3000,168.8600,172.6800,118.2566,16793441,1.3000
2015-05-01,170.8900,175.1303,170.0200,173.6700,118.0323,21874751,0.0000
2015-04-24,162.1000,171.9100,161.9000,169.7800,115.3885,35436301,0.0000
2015-04-17,162.3700,164.9600,160.0300,160.6700,109.1970,17532781,0.0000
2015-04-10,159.6900,163.8400,158.7020,162.8600,110.6854,13917063,0.0000
2015-04-02,161.3100,163.6000,158.3900,160.4500,109.0475,16765545,0.0000
2015-03-27,162.7700,165.3500,158.9100,160.4000,109.0135,23569213,0.0000
2015-03-20,155.0500,163.0000,154.8000,162.8800,110.6990,25684872,0.0000
2015-03-13,158.2000,161.1500,153.4000,154.2800,104.8541,26135448,0.0000
2015-03-06,161.6800,161.8900,158.0600,158.5000,107.7222,21117049,0.0000
2015-02-27,164.2300,164.9900,159.7700,161.9400,110.0601,22941227,0.0000
2015-02-20,159.7500,164.4900,159.7300,163.6500,111.2223,14108892,0.0000
2015-02-13,156.0000,160.8000,155.0800,160.4000,109.0135,18164756,0.0000
2015-02-06,154.0000,158.7100,151.5100,156.7200,106.5124,22439830,1.1000
2015-01-30,158.2600,159.4600,149.5200,153.3100,103.4687,32927307,0.0000
2015-01-23,156.7000,157.6000,151.0700,155.8700,105.1964,31230797,0.0000
2015-01-16,159.0000,159.9700,153.7400,157.1400,106.0535,23272056,0.0000
2015-01-09,161.2700,161.2700,154.0300,159.1100,107.3831,24440360,0.0000
2015-01-02,162.0000,163.3100,159.4500,162.0600,109.3740,15698987,0.0000
